PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|SALE_AGENT|SALE_OFFICE|SALE_PRICE|SETTLED_DATE|NEIGHBORHOOD|COUNTY|STATE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|STATUS|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|LOT_DESCRIPTION|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|SHORT_SALE_LENDER_APP_REQD|PARKING_SPACES|PARKING_FEATURE|TOTAL_PARKING|NO_BATHS|AboveGradeFinishedArea|BelowGradeFinishedArea
"MH"|73217164|"CN208796"|"AN8165"|"SLD"|150000|"99"|"N Walker Street"||173||"02780"|"N"|"Have you been looking for a project? Own your own Mobile home with no HOA fees.  This Mobile home has 2 bedrooms, good size kitchen and living area, just needs to be remodeled, or tear it down and build a Single family home, as long as you adhere to the setbacks. Mobile home sits on a corner lot.  Title V is buyers responsibility. Mobile home is Sold in ""as seen as is"" condition."|7|3/28/2024 8:46:00 AM|0|"N"|"TEAM0443"|"An8116"|130000|7/24/2024||"Bristol"|"MA"|"A"|21780|0.5|500|0||"N"|4|2|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A,B,C"|"A"||"N"|0|"H"||"A"|"C"||"N"||"N"||"N"|"N"|"all measurements are approximate"||"N"|4|"A,N"|4|"1f;0h"|500|
"MH"|73217543|"TM309163"|"K95580"|"SLD"|168000|"9"|"Brenda St"||1144||"03062"|"N"|"This home is a terrific alternative to a condo. Plus you get a large backyard for entertaining, with the privacy of a single-family home. Walking trails and great neighborhood, located near the end of a dead end street and bordered by trees and a pond close by to sit and relax. Rodgers Park allows dogs and cats and there are no age restrictions on ownership! Financing is available with Guild Mortgage. There is a screened porch with windows for the off-season that is large enough to be an additional room. The carpeted living room with thick pad makes the winter very cozy as you sit near the propane gas stove.  Renovations within the last three years include new windows, water heater, furnace, and bathroom vanity and shower. The seller renovated the second bedroom into a large laundry room and walk-in closet. There are 2 large sheds in the back yard. Make your appointment to see this great home now."|32|8/18/2024 8:33:00 PM|0|"N"|"CN227565"|"AN0382"|169000|11/19/2024|"Rodgers Mobile Home Park"|"Hillsborough"|"NH"|"A"|0|0|672|0||"N"|3|1|1|0||"SLD"|"1"|"11.4X21.6"|"M"|||||||"1"|"8.9X11.4"|"1"|"1"|"10X11.4"|"V,M"|||||||||||||"1"|"6.8X8"|"A,24,1"|||||||"1"|"7.11X8"|"1,39,57"|"OTH"|"1"|"7.5X11.4"|"M"|||||||||||||||||||||"White"|"B,O"|"D"|"C,S"|"B,C"|1|"B,N,P"|0|"B,H"|"A"|"A"|"C,F"|"A,I,K,L"|"N"||"N"||"N"|"N"||"Y"|"N"|4|"A"|4|"1f;0h"|672|
"MH"|73218050|"CN247628"|"AC0504"|"SLD"|114900|"4"|"Fox Run Ln"||869||"01010"|"Y"|"New List Price! 55+ development in Meadowbrook Acres. This home is located at the end of the road, offering privacy. There are two large bedrooms as well as a third room for office/study/hobbies. Primary bedroom offers sliders to the deck for outdoor enjoyment. A carport, metal roof, and the large shed with storage above are among the amenities you will find here at your new home. HOA includes: trash, road maintenance, taxes, water & sewer. Property is NOT in foreclosure."|15|5/29/2024 2:01:00 PM|0|"N"|"BB809411"|"AN6448"|114900|8/13/2024|"Meadowbrook Acres 55+"|"Hampden"|"MA"|"A"|0|0|744|2|"D"|"N"|5|2|1|0||"SLD"|"1"|||||||||"1"|||"1"|||"1"||||||||||||||||||||||||"BNS"|"1"||||||||||||||||||||||||"A,F,M,O"|"D"|"A,S"|"C"|1|"B,N,P"|0|"B"|"D"|"B"|"C"|"A,F,I,V"|"N"||"N"||"Y"|"N"||"Y"|"N"|0|"A,N"|2|"1f;0h"|744|
"MH"|73218154|"H1404978"|"H22100"|"SLD"|129900|"83"|"Clark Rd"|"54"|457||"01464"|"N"|"Welcome to your new home, a beautiful two-bedroom manufactured house perfectly located on a large corner lot, is complete with a handy carport. As soon as you step inside, you'll be greeted by a spacious and inviting living room that feels like the heart of the home. But then the kitchen will catch your eye, with its warm eating nook and snack bar where you'll love spending your mornings. In addition to these inviting spaces, this home offers a formal dining room and two comfortably sized bedrooms all conveniently located on the main floor, with private laundry. We are still shows we have an accepted offer with a home sale contingency"|19|10/15/2024 11:42:00 AM|0|"N"|"H1404978"|"H22100"|129900|10/15/2024||"Middlesex"|"MA"|"A"|5000|0.11|980|1|"D"|"N"|5|2|1|0|"N"|"SLD"|"1"|||"1"||||||"1"|||"1"|||"1"|||||||||||||||||||||"1"|||||||||||||||||||||||||||"White"|"D,O"|"D"|"A,C,S"|"B,C,F,H"|1|"B,N"|1|"A"|"D,F"|"A"|"A"|"A,I,K,L"|"N"||"N"||"Y"|"N"||"Y"|"N"|1|"A,N"|2|"1f;0h"|980|
"MH"|73219185|"C3445944"|"NB5013"|"SLD"|249900|"103"|"NEWBURY"|"17"|320||"01923"|"N"|"HURRY ONLY A FEW UNITS LEFT IN PHASE ONE.     PRECONSTRUCTION WELCOME TO SHADY OAKS BRAND NEW MANUFACTURED  HOME COMMUNITY AFFORDABLE YET UPSCALE LIVING , EACH HOME  HAS AMPLE SQUARE FOOTAGE WITH 2 BEDROOMS AND 2 BATHS.  .OPEN CONCEPT PERFECT FOR ENTERTAINING...HIGH QUALITY FINISHES  FROM TOP TIER APPLIANCES TO ELEGANT FINISHES..   SHADY OAKS IN  DANVERS MA OFFERS A SERENE WOODING SETTING WHILE BEING CONVENIENT TO SCHOOLS SHOPPING DINING AND MAJOR TRANSPORTATION ROUTES....THIS IS AN EXCEPTIONAL OPPORTUNITY TO LIVE IN THIS COMMUNITY AT AN UNBELIEVABLE PRICE. LOW PARK RENT OF 450 A MONTHS INCLUDES TAXES, WATER AND SEWER RUBBISH REMOVAL AND SNOW PLOWING...ACT NOW BEFORE PRICE INCREASE.. STILL TIME TO CHOOSE COLORS.  .EXPECTED OCCUPANCY DATE JUNE 2024... TITAN ASCEND 60X14"|14|4/3/2024 9:56:00 AM|0|"N"|"c3445944"|"nb5013"|249900|7/26/2024||"Essex"|"MA"|"A"|0|0|810|0||"N"|5|2|2|0||"SLD"|"1"|"14.6X12,4"||"1"|"11.1X6.5"||"1"|||"1"|"10X11"||"1"|"11,OX9.8"||"1"|"8.0X10.0"|||||||||||"1"|||"1"|||||||||||||||||||||||||||||||||||"D"|"C"|"A"||"B,P"||"H"|"D"|"A"|"A"|"A,C,I"|"N"||"N"|||"N"|||"N"|2|"A"|2|"2f;0h"|810|
"MH"|73219359|"M0000373"|"AN8183"|"SLD"|219900|"13"|"John Drive"||850||"01089"|"N"|"Welcome to Brush Hill Mobile Home Park! A 55 and over community. This Home is located on a cul-de-sac in one of the nicest areas of the Park and has a great view and a private back yard.  The open floor plan includes a large Living Room with beamed ceiling, a Dining Room with Sliders to the rear yard, an updated Kitchen, a Master Bedroom with a Full Bath, two additional Bedrooms, another Full Bath and a Laundry area.   Outside you will find beautiful landscaping and a wonderful Patio.There is a Carport and Driveway for two cars and an additional Driveway for two more cars.  Updates include:  AC unit-2023, Carpeting-2023, new Faucets - 2023, Stove - 2022, Landscaping - 2022, Water Heater and New Water Line - approx. 2019, Washer and Dryer approx. 3 years. Lot fee includes:  taxes, water/sewer, road maintenance, common ground landscaping, rubbish refuse, community house/playground.  Don't miss your chance to own this wonderful Home! Please remove shoes or put supplied shoe covers on.."|24|4/19/2024 11:15:00 AM|0|"N"|"m9502634"|"m95395"|200000|9/23/2024||"Hampden"|"MA"|"B"|0|0|1288|1|"D"|"N"|6|3|2|0|"Y"|"SLD"|"1"|"30X13"|"G,M,41"|"1"|"12X8"|"41,44"||||"1"|"12X11"|"7"|"1"|"13X13"|"A,G,M"|"1"|"12X9"|"G,M"|"1"|"12X9"|"G,M"|||||||"1"||"24"|"1"||"22"||||||||||||||||||||||||||||||||"D,M,V"|"D"|"C,S,W"|"B,C,E,G"|1|"B,N"|1|"A"|"D"|"A"|"A"|"A,C,D,I,K,L"|"N"|||||"N"||"Y"|"N"|3|"A"|4|"2f;0h"|1288|
"MH"|73221207|"CN207258"|"AN7845"|"SLD"|169000|"157"|"Mansfield Ave"|"51"|170||"02766"|"N"|"Welcome home to this recently renovated single wide in family friendly Norton Mobile Home Estates! This spacious 2 bedroom, 1 bath mobile home has new flooring, lighting, paint and fixtures which makes it easy to just move right in. You also have beautiful views of the Norton Reservoir right from your home, where you can fish, and kayak. Reach out for your private showing today!"|27|4/25/2024 7:57:00 PM|0|"N"|"Team0023"|"an3531"|160000|10/1/2024|"Norton Mobile Home Estates"|"Bristol"|"MA"|"A"|0|0|718|0||"N"|5|2|1|0|"Y"|"SLD"|"1"|"14X13"|"1"|||||||"1"|"11X13"|"1"|"1"|"11X13"|"V,1"|"1"|"10X13"|"V,1"||||||||||"1"|"7X10"|"A,22,1"|||||||"1"|"10X6"|"1"|||||||||||||||||||||||||"Yellow"|"M"|"D"|"C"|"B,C,F,H"|1|"P"|0|"G"|"D,F"|"A"|"A"|"A,C,I"|"N"||"Y"|"K"|"N"|"N"||"Y"|"N"|2|"N"|2|"1f;0h"|718|
"MH"|73221380|"BB902797"|"AN6272"|"SLD"|317000|"1"|"Minute Man Rd"||173||"02780"|"N"|"Very well maintained, 3-bedroom, 2 full bathroom double-wide mobile home available in Colonial Estates 55+ park. The main entrance includes an entry closet and opens up into the large living room and dining area which boasts vaulted ceilings. The sunny kitchen with ample storage includes a breakfast counter and new stove as of 2017. The laundry room is tucked away past the kitchen. The primary bedroom includes a full en-suite bathroom. The additional front sunroom can be used as den, office or whatever works for you. There’s so much storage throughout including pull-down attic access. You’ll find even more storage in the shed. Many updates include heating system and central a/c in 2022. $625 monthly fee includes taxes, water, trash removal, lawn mowing, common plowing and landscaping, clubhouse and pavilion. At least one resident must be 55+."|39|6/12/2024 10:22:00 AM|0|"N"|"BB954256"|"AN5657"|290000|8/12/2024||"Bristol"|"MA"|"B"|0|0|1600|0||"N"|7|3|2|0||"SLD"|"1"|"19X14"|"V,M,4,44"|"1"|"14X14"|"9,4,44"||||"1"|"13X14"|"E,7,25"|"1"|"15X14"|"M"|"1"|"11X14"|"M"|"1"|"11X12"|"M"|||||||"1"||"7,55"|"1"||"7,55"||||||||||||||||||||||||||||||||||"A,C"||2|"B,E,M"|1|"A"||"A"|"C"||"N"||||"Y"|"N"|"Includes Sunroom"|"Y"|"N"|2|"A"|2|"2f;0h"|1600|
"MH"|73222340|"NH000183"|"NH0072"|"SLD"|169900|"5"|"E St"||351||"01860"|"N"|"Major price reduction! Wonderfully renovated home for sale in Merrimac within sought after North Shore MHC! This home features 2 bedrooms, 1 bathroom, approx 945 sqft, and lots of updates. New roof, painted cabinets, new counters, renovated bathroom, new electrical service, new flooring, new water heater, new windows and blinds! Also features is a deck, covered pavilion and shed for outdoor living. Conveniently located off Rt. 110 close to major routes and highways! Please note subject to community approval, must be able to pass credit and background check. This home is in a manufactured home community, monthly fee is $492 and includes water, sewer, taxes and trash. Schedule a private showing today!"|25|5/20/2024 9:36:00 AM|0|"N"|"NH000183"|"NH0072"|164000|12/20/2024|"North Shore Community"|"Essex"|"MA"|"A"|3000|0.07|945|0||"N"|4|2|1|0|"N"|"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"C"||"S"|"B,C,F"|1|"B"||"C"||"A"|"A"|"A,I,K"|"N"||"N"|||"N"||"N"|"N"|2|"A,N"|2|"1f;0h"|945|
"MH"|73222886|"C3445944"|"NB5013"|"SLD"|229900|"103"|"NEWBURY"|"28"|320||"01923"|"N"|"HURRY ONLY A FEW UNITS AVAILABLE  IN PHASE ONE.     PRECONSTRUCTION WELCOME TO SHADY OAKS BRAND NEW MANUFACTURED  HOME COMMUNITY AFFORDABLE YET UPSCALE LIVING , EACH HOME  HAS AMPLE SQUARE FOOTAGE . THIS MODEL HAS  2 BEDROOMS AND 1 BATHS.  .OPEN CONCEPT PERFECT FOR ENTERTAINING...HIGH QUALITY FINISHES  FROM TOP TIER APPLIANCES TO ELEGANT FINISHES..   SHADY OAKS IN  DANVERS MA OFFERS A SERENE WOODING SETTING WHILE BEING CONVENIENT TO SCHOOLS SHOPPING DINING AND MAJOR TRANSPORTATION ROUTES....THIS IS AN EXCEPTIONAL OPPORTUNITY TO LIVE IN THIS COMMUNITY AT AN UNBELIEVABLE PRICE. LOW PARK RENT OF 450 A MONTHS INCLUDES TAXES, WATER AND SEWER RUBBISH REMOVAL AND SNOW PLOWING...ACT NOW BEFORE PRICE INCREASE.. STILL TIME TO CHOOSE COLORS.  .EXPECTED OCCUPANCY DATE JUNE 2024... TITAN ASCEND 56X14    PHOTOS ARE NOT OF ACTUAL UNIT"|14|4/11/2024 10:01:00 AM|0|"N"|"c3445944"|"nb5013"|229900|8/23/2024||"Essex"|"MA"|"A"|0|0|770|0||"N"|5|2|1|0||"SLD"|"1"|"14.6X12,4"||"1"|"11.1X6.5"||"1"|||"1"|"10X11"||"1"|"11,OX9.8"||||||||||||||"1"|||"1"|||||||||||||||||||||||||||||||||||"D"|"C"|"A"||"B,P"||"H"|"D"|"A"|"A"|"A,C,I"|"N"||"N"|||"N"|||"N"|2|"A"|2|"1f;0h"|770|
"MH"|73224741|"CN250146"|"AN7845"|"SLD"|294500|"50"|"Highland Streeet"|"26"|173||"02780"|"N"|"*** Update*** Back on the market due to buyer's home sale contingency falling through!  Come see this beauty at the open house Friday and Saturday June 21-22.***Welcome to Leisurewoods!  26 Arcadia Dr.  This newly remodeled manufactured home in a desirable 55+ community (A MUST SEE)! This home is move in ready and offers 2 generous size bedrooms with walk in closets. 2 full baths, one bath being wheelchair accessible, with plenty of storage space.   An enclosed sunroom to enjoy your morning coffee or just enjoy the quiet view. This property also offers a carport and wheelchair ramp accessible from the driveway to the home making for easy access.  Newly painted throughout, and beautiful newly installed vinyl plank flooring. New appliances and granite countertops in kitchen.  The furnace and water heater were replaced in 2022, new roof on house and shed in 2018. Please contact listing agent for a showing. Subject to park approval."|31|4/16/2024 11:27:00 PM|0|"N"|"A0001797"|"M80007"|294500|9/30/2024||"Bristol"|"MA"|"B"|0.05|0|1344|0|"D"|"N"|5|2|2|0||"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"White"|"A,B,12,C,O"|"C,D"|"C"|"C"||"N"||"A"||"A"|"A"|"A,C,F,I"|"N"||"N"||"Y"|"N"|"Approx sq footage"|"Y"|"N"|2|"N"|2|"2f;0h"|1344|
"MH"|73225493|"K0001866"|"AN1219"|"SLD"|179900|"21"|"Rebecca Ave"||49||"01749"|"N"|"Welcome to 21 Rebecca Avenue, Hudson at Meadow Brook Mobile Park, an over 55+ pet friendly community! Superior location near Highland Commons, Market Basket, Panera Bread, BJ's, and only minutes to Route 62, 90, 290, and 495! As you enter, there is a seasonal enclosed porch that could easily be converted for year round use. The freshly painted eat-in kitchen and living room have new flooring and are wonderful for taking time to relax. The main bedroom has new flooring, features built-ins, and is located in the rear of the home. The front bedroom can be used as an office/zoom room. Small carport is perfect for the winter months. The level yard provides an excellent opportunity for a garden. Vinyl windows. Stackable washer/dryer. The HOA fees includes water, sewer, road maintenance, snow removal, trash, lawn mowing, and real estate taxes. This mobile home is in a well managed park and is close to the Rail Trail, hospitals, Hudson Senior Center for extra activities. Quick close if needed."|16|4/17/2024 11:11:00 PM|0|"N"|"BB806688"|"AC1338"|160000|8/7/2024||"Middlesex"|"MA"|"A"|0|0|780|0||"N"|4|2|1|0|"N"|"SLD"|"1"|"14X11"|"M,41"|||||||"1"|"13X11"|"G,7,O"|"1"|"11X10"|"G,M"|"1"|"11X7"|"G,V,M,41"||||||||||"1"|"8X6"|"A,24,H,7"|||||||"1"|||"SUN"|"1"|"24X11"|"M,41"|||||||||||||||||||||"Blue"|"B,V"|"D"|"C,S"|"B,C"|1|"I,O"|0|"H"|"D"|"A"|"A"|"A,D,I,K,L"|"N"||"N"||"Y"|"N"|"GLA area does not include the 24x11  3 season porch"|"Y"|"N"|3|"A"|3|"1f;0h"|780|
"MH"|73225911|"CN221196"|"AN6232"|"SLD"|239000|"9"|"lydia dr"||213||"02360"|"N"|"welcome to Pinehurst Village  Plymouths premier over 55 mobile home park   This Meticulously remodeled  2 bedroom 1.5  bath mobile home The current owner checked all the boxes in this remodel.   This house has recessed lighting though out and automatic closet lighting The updated kitchen has gleaming  granite countertops and custom  soft close cabinets with ambient under and over the counter lighting .  The home is wired for a  whole house generator with an energy efficient  new Bosch combo heat pump and central AC.    Plenty of added storage space with two large sheds with lights and power.  Pinehurst Village offers an affordable over 55 lifestyle,  The park fee includes water, sewer, taxes, trash dumpsters, common area grounds maintenance and common area snow removal and club house has laundry facilities, library, pool table and entertainment/activity room in upper level for resident use only."|20|7/9/2024 12:33:00 PM|0|"N"|"BB809574"|"Bb9912"|245000|9/5/2024||"Plymouth"|"MA"|"A"|0|0|900|0||"N"|4|2|1|1||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A,B,D,O,V,14"|"D,R,S,T"|"C,K"|||"I,O"||"A"|"F"|"H"|"F"|"A,C,I,V,Y"|"N"|||||"N"||"Y"|"N"|2|"A"|2|"1f;1h"|900|
"MH"|73226665|"FR000330"|"FR0119"|"SLD"|259900|"9"|"Eleventh Street"||117|"ONS"|"02558"|"N"|"WATERVIEW OF BROAD COVE feel the breeze and enjoy the area beaches and activities from this 3 bedroom doublewide located in Onset Village with plenty of space to entertain family & friends. Updated & recently remodeled being sold partially furnished. The home includes new floors, kitchen cabinets, granite kitchen counter, dishwasher, gas stove, refrigerator, gas heat+ mini split a/c & 3 ceiling fans, 50 gal hot water heater & stackable washer & dryer. There is a new bath with walk in shower, marble counter & fixtures. BONUS of a 3 season porch with hot tub/spa, reinforced slate floor, new walls, ceiling, windows & door. Step out onto your fenced in yard /hydrangeas, patio/pavers, slate walkway, grill, storage shed & a whole house generator. The yard is fenced in, parking for 3 cars  & the park is pet friendly with breed restriction. Located near beaches, restaurants, pier, bandstand & golf course.  A great place to make memories; either yr round or summer use."|34|5/16/2024 5:21:00 PM|0|"N"|"FR800111"|"AN8116"|250000|8/28/2024|"Onset Beach Mobile Home Park"|"Plymouth"|"MA"|"B"|0|0|1040|0||"N"|7|3|1|0|"Y"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"white"|"B,2,D,N,O,V,W"||"C,J"|"A,C,E"||"B,N,13"||"V"|"D"|"A"|"A"|"C,I,K,L"|"N"||"Y"|"Q"||"N"|"includes unheated enclosed porch"|"Y"|"N"|3|"A"|3|"1f;0h"|1040|
"MH"|73227038|"CN244891"|"AN3817"|"SLD"|279900|"202-A"|"Long Hwy"||2001||"02837"|"N"|"Mobile home situated on .17  acre lot. Property is being sold with adjacent lot which is .52 acre.  Possibility of combining both lots to build a single family home. Buyer to do their own due diligence with the town.  Property being sold in ""as is"" condition.  Hot Water Tank (2021)   Well pump (2022)"|12|5/10/2024 9:47:00 AM|0|"N"|"CN233602"|"AN1081"|250000|9/3/2024||"Newport"|"RI"|"A"|7200|0.17|784|0||"N"|4|2|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"||"B"|"A"||"B"||"H"|"F"|"D"|"C"||"N"|||||"N"|||"N"|2|"A"|2|"1f;0h"|784|
"MH"|73228075|"C3445944"|"NB5013"|"SLD"|249900|"103"|"NEWBURY"|"18"|320||"01923"|"N"|"HURRY ONLY A FEW UNITS LEFT IN PHASE ONE.     PRECONSTRUCTION WELCOME TO SHADY OAKS BRAND NEW MANUFACTURED  HOME COMMUNITY AFFORDABLE YET UPSCALE LIVING , EACH HOME  HAS AMPLE SQUARE FOOTAGE WITH 2 BEDROOMS AND 2 BATHS.  .OPEN CONCEPT PERFECT FOR ENTERTAINING...HIGH QUALITY FINISHES  FROM TOP TIER APPLIANCES TO ELEGANT FINISHES..   SHADY OAKS IN  DANVERS MA OFFERS A SERENE WOODING SETTING WHILE BEING CONVENIENT TO SCHOOLS SHOPPING DINING AND MAJOR TRANSPORTATION ROUTES....THIS IS AN EXCEPTIONAL OPPORTUNITY TO LIVE IN THIS COMMUNITY AT AN UNBELIEVABLE PRICE. LOW PARK RENT OF 450 A MONTHS INCLUDES TAXES, WATER AND SEWER RUBBISH REMOVAL AND SNOW PLOWING...ACT NOW BEFORE PRICE INCREASE.. STILL TIME TO CHOOSE COLORS.  .EXPECTED OCCUPANCY DATE JUNE 2024... TITAN ASCEND 60X14"|14|4/24/2024 1:06:00 PM|0|"N"|"C3445944"|"nb5013"|250000|7/26/2024||"Essex"|"MA"|"A"|0|0|810|0||"N"|5|2|2|0||"SLD"|"1"|"14.6X12,4"||"1"|"11.1X6.5"||"1"|||"1"|"10X11"||"1"|"11,OX9.8"||"1"|"8.0X10.0"|||||||||||"1"|||"1"|||||||||||||||||||||||||||||||||||"D"|"C"|"A"||"B,P"||"H"|"D"|"A"|"A"|"A,C,I"|"N"||"N"|||"N"|||"N"|2|"A"|2|"2f;0h"|810|
"MH"|73228693|"TM343109"|"AN8169"|"SLD"|239000|"9"|"Headlands Drive"||213||"02360"|"N"|"Spacious 3 bed, 2 bath home set on a prime lot in the 55+ community of Long Pond Village!  Welcoming and bright, the flowing one-level layout features generously sized living and dining room perfect for gathering with friends and family, updated kitchen with stainless gas stove and ample counter & cabinet space, and spacious main bedroom with walk in closet and full bath. The three season room is sure to be a favorite and steps out to the large & level backyard highlighted with lovely landscaping and hardscaping.  Upgrades & improvements abound with a new roof, new insulation, new water heater, irrigation, laundry room, three parking spaces and large storage shed.  Amazing opportunity to enjoy life to the fullest in this wonderful community, whether socializing at the clubhouse or enjoying nearby restaurants, highway access, Scussett Beach, and Canal. HOA includes real estate taxes, water, and more. Welcome home!"|15|9/17/2024 8:55:00 AM|0|"N"|"CN216321"|"AN2693"|220000|11/12/2024|"Long Pond Village"|"Plymouth"|"MA"|"B,E"|0|0|1356|0||"N"|6|3|2|0|"Y"|"SLD"|"1"|"17X13"|"G,M,4"|"1"|"10X13"|"M"||||"1"|"20X13"|"E,G,7,O,50"|"1"|"14X13"|"A,G,I,M"|"1"|"12X13"|"G,V,M"|"1"|"11X9"|"G,V,M"|||||||"1"||"A"|"1"||"A"||||"1"|||"SUN"|"1"|"12X10"|"G,M"||||||||||||||||||||||"B,O,T"||"C"|"B,F"||"B,N"||"A"||"B"|"C"||"N"||"N"||"Y"|"N"|"ALAT doesn't inc 12'x10' three season room. All measurements appx, buyer/buyer's agent to confirm."|"Y"|"N"|3|"A,N"|3|"2f;0h"|1356|
"MH"|73228967|"H1404978"|"H22100"|"SLD"|149900|"276"|"Lunenburg Street"|"L-56"|455||"01420"|"N"|"Discover living in this charming 1984 manufactured home in this pet-friendly 55+ community. This delightful residence boasts a spacious floor plan that includes a cozy three-season porch, perfect for enjoying morning coffees or evening relaxation. The heart of the home is the eat-in kitchen, designed for casual meals and gatherings. It flows seamlessly into a comfortable living room, making it ideal for hosting friends and family. Two generously sized bedrooms and two full bathrooms ensure privacy and comfort.  The main floor private laundry adds convenience. Outside, the property features a low-maintenance yard with a protective carport and additional storage in the shed. A perfect blend of comfort and convenience awaits you!  Subject to seller relocating."|24|10/15/2024 11:42:00 AM|0|"N"|"CN249247"|"H22100"|165000|10/15/2024|"Fitchburg Mobile Home Park"|"Worcester"|"MA"|"A"|4000|0.09|980|0|"D"|"N"|5|2|2|0|"Y"|"SLD"|"1"||"F,G,M,27,44"|||||||"1"||"7,40,44,57"|"1"||"A,V,7,Y,Z"|"1"||"V,M,27"||||||||||"1"||"A,19,H,7,Y,Z"|"1"||"A,24,7"||||"1"||"7,T,40,57"|"SUN"|"1"||"M,2"|||||||||||||||||||||"Blue"|"B,O"|"D"|"C,S"|"A,C,F,H"|1|"B,N"|1|"A"|"D,F"|"A"|"A"|"A,C,D,I,K,L"|"N"||"N"||"Y"|"N"|"Additional 3 season porch attached"|"N"|"N"|2|"A,N"|2|"2f;0h"|980|
"MH"|73231660|"CN216789"|"A98034"|"SLD"|217500|"139"|"Wesley Circle"||180||"02346"|"N"|"Price Reduced! Adorable single wide available in Edgeway Estates 55+ community. Eat in kitchen opens up to living room for open concept living great for entertaining. Handicap accessible ramp, small patio with pergola out back and shed for outdoor furniture etc. Quick closing is possible. Come check it out and make an offer."|15|5/1/2024 4:57:00 PM|0|"N"|"TM320922"|"AN6272"|220000|8/6/2024|"Edgeway Estates"|"Plymouth"|"MA"|"A"|0|0|896|0||"N"|4|2|1|0||"SLD"|"1"|||||||||"1"|||"1"|||"1"|||||||||||||||||||||"1"|||||||||||||||||||||||||||"beige"|"A,7,O"||"C"|"C"|1|"B,N"|1|"A"|"F"|"B"|"C"|"A,C,I,K,L"|"N"||"N"||"Y"|"N"||"Y"|"N"|2|"A,N"|2|"1f;0h"|896|
